"","ts.6","ts.7","ts.8"
"1",-5.58905894524372,1.25711832216333,-10.8935415196458
"2",-8.25697243232704,0.32004370051849,-11.8618393285807
"3",-8.74294716688473,-0.130504299270545,-12.189125073411
"4",-6.85674475712517,-0.125433045577285,-11.8748016048314
"5",-2.82512891042767,1.58652153369244,-11.627190573584
"6",0.566566200481275,0.144817224437773,-11.6908656623664
"7",1.67500699919883,-0.656058295589672,-12.3537460840942
"8",1.24843650969553,2.72006182377078,-12.0656059661422
"9",-0.151713919948926,-0.794735423055225,-10.7301982086272
"10",-1.64260227042768,0.324211365691463,-10.7476818872182
"11",-2.48561252838522,-0.211101196322482,-11.6354833770383
"12",-3.25343285117758,-0.0945004507031695,-12.0276125808398
"13",-4.10273118148059,0.0787393737774745,-13.5358407634961
"14",-3.78933293160362,-1.53444080221935,-13.5201011647867
"15",-0.814256368178232,-0.81325233380072,-14.1836793070687
"16",2.73558147262323,0.615135096704267,-14.2810687750621
"17",5.99918615479042,-0.701317113675161,-14.0644960096361
"18",6.65763065471234,-2.35000325921394,-13.7866382817739
"19",4.04811666216875,1.1216863435542,-14.8317898480281
"20",-0.191026574200296,-1.95647571763833,-14.4661303770047
"21",-5.22902347145854,-0.574129715763824,-12.7030360136181
"22",-7.5686565950782,0.296427254388348,-8.90354841998836
"23",-5.12719745057306,0.365189473717768,-5.56050925241373
"24",-1.00602133944435,-0.152123524004656,-3.3330005114026
"25",2.68789331155799,1.31780237528753,-1.45209126478773
"26",4.20217073868128,-1.07489564506301,0.265949904188842
"27",3.09448416751963,1.09479331461508,1.65334644415434
"28",1.40817451410844,-0.592860634516897,1.57952874182683
"29",-0.183274657381044,-0.418787103211466,1.30986324119246
"30",-2.10233482915007,0.580100062763735,1.65233036385715
"31",-2.30084580707984,-0.134648138091688,2.94985286715915
"32",0.249898793010449,-0.569754544167309,3.12518929790003
"33",3.29526629523423,0.381599467899944,0.872579661391314
"34",3.29213814171295,0.309332314918396,-2.63170745284969
"35",1.84394706010499,1.17414359225288,-4.43841532304449
"36",0.453004233382283,-2.67159677817935,-4.37783479538006
"37",-1.49506932989324,3.78117441418787,-3.76884642331543
"38",-1.73568021070529,-0.293756653243431,-3.9476835932348
"39",-1.672028243549,1.04387497694615,-3.47278283343711
"40",-2.25843814394233,0.253098415116489,-3.04430018050648
"41",-1.12672385892977,-0.266368499840022,-2.42102786971238
"42",1.72436572260806,0.225612091144788,-0.75105155252364
"43",3.36456172924131,-1.68784930331701,2.24442791694929
"44",2.10884300743855,0.380615569593545,2.37306382473014
"45",0.00923059734842635,-1.90422997644339,1.09744789354438
"46",-1.80687156338409,0.988213012763097,1.3543404032047
"47",-4.57216348638899,0.184174380156158,2.22768432243376
"48",-5.89713732634067,-1.01351382641198,4.40186363973101
"49",-6.03606173121957,2.05253214272684,5.10105051701043
"50",-3.26959605482228,0.736116913169603,6.59073911693308
"51",0.0197197883892568,0.726296093996246,9.15766548011768
"52",2.19061366624475,1.82069429386917,11.2008462755363
"53",3.55170900981082,-0.589233127672049,12.4183391004038
"54",3.49695903237154,-0.12988217302939,11.8621765656119
"55",2.66689725718346,-0.45094902405446,10.7562420785333
"56",0.352944233688667,-2.54952350908799,10.4844612858674
"57",-3.85479916158638,-0.812341047286986,9.78485445650685
"58",-5.03261769372511,-0.844850122854857,10.0891125971265
"59",-3.4788992500422,-1.80831609031528,10.6263022069218
"60",-1.15997406535379,2.8857127978112,12.1917912434371
"61",-0.267887755795024,-3.57438649734175,12.1388059775948
"62",1.30018892006177,1.73887667287465,10.7828979811947
"63",3.81631945386192,0.28667190846667,10.9716918989367
"64",5.16343901980638,-1.06430775081053,10.4101116464286
"65",4.08511110920962,0.144165635016929,10.4123286240617
"66",0.659499713696658,1.71018618283164,10.8329811780992
"67",-3.6862854890065,-3.12800447688414,11.5605379068476
"68",-7.42258486952728,1.66489437749242,11.24937217745
"69",-8.5428468374261,-2.73609053541962,10.1841608844917
"70",-8.0309227391257,1.56277174666484,7.72584534611704
"71",-5.83591276626936,-0.65472466213009,5.22797983380731
"72",-2.57260883840755,-1.11146224785734,3.12350402094502
"73",1.05412541617087,1.88494514220536,0.0244720463513386
"74",3.05873672604838,-0.265187429563574,-1.8239606248557
"75",3.73387631907018,-0.461242608750153,-2.73004438761055
"76",1.7569383228995,-0.327618475642643,-3.50687544147927
"77",-0.791202684888479,0.410740341541608,-4.27755628638424
"78",-2.26200488188877,-0.78917147928256,-5.6198857878357
"79",-3.1262713514963,0.198432232297685,-6.24524980696363
"80",-1.78448694056146,0.84422032301553,-5.82163803285823
"81",0.722025193413792,-0.501870581770508,-6.68228993240563
"82",2.26174577587188,3.04951395928668,-5.96812238518955
"83",4.17599213241466,-4.14183547788887,-5.09907505109775
"84",4.20904000071663,3.02296398185032,-3.64343664538276
"85",4.0823925844231,-2.61241311797515,-2.076537588141
"86",2.74227133361776,0.774022049404104,-2.55412332864147
"87",-0.308908824416851,-0.51062756879682,-2.9497720304698
"88",-2.58476581323399,-0.388030419111314,-4.32628557196685
"89",-3.31789938218418,-0.67297773209271,-4.46612661489163
"90",-1.97731426216534,1.50285883822622,-5.20060130335948
"91",0.679167959079969,-2.9359087588741,-5.00157292325168
"92",2.90718319024687,2.68328554879833,-6.0614514708475
"93",3.41949875693936,-0.521667685623065,-6.17085337798434
"94",3.91490759120958,-1.44868987808535,-7.32056904709302
"95",4.28715674230156,1.32430289628729,-8.66441176404352
"96",3.41352322660252,-1.86942879495657,-10.4350302513863
"97",1.74386865162364,1.13862558967213,-11.1229583756093
"98",-1.16942600503664,-1.28936951349798,-12.8209073382519
"99",-3.5747494813226,0.792246264201809,-13.8200412253456
"100",-4.30238321120558,0.0826288252103672,-14.7530763300617
"101",-3.64789606303951,-0.838406244360319,-15.7473467705018
"102",-3.22748149440323,0.278405715565064,-16.20852695628
"103",-3.49270136817656,0.238510158074421,-16.1264511164259
"104",-2.27634142116005,1.06253335923262,-16.0172533509791
"105",-0.231634560865936,-2.52860464377215,-16.106846147019
"106",1.54025495907327,0.941953465962237,-14.4520825261226
"107",3.30455102499141,0.0112080473574243,-13.7853994450015
"108",5.7117522411384,-0.828812361950461,-13.1076090825666
"109",6.33520751034209,1.46496065264929,-12.53957401756
"110",4.30865751029959,0.517882901371451,-13.1569172054352
"111",2.28670296975633,1.22687767275986,-12.4941431044527
"112",1.77928125965916,-0.488628062948321,-12.2058765134585
"113",0.220691331095588,1.18611025019026,-13.3750295860013
"114",-1.21858855643168,-1.15524937477988,-14.4474840611908
"115",-2.66072557618402,-0.11818658086513,-14.1306617998064
"116",-4.50736561064048,0.243237820077741,-13.7800083260794
"117",-6.91131949031977,-1.5021238920855,-12.9699001105033
"118",-7.04621510198101,1.66630877173256,-12.3918357747777
"119",-3.04795384395507,-1.37158143268403,-10.7835553845244
"120",-0.292555040237912,2.12944866641159,-9.14211053471756
"121",0.142096257557214,-2.59737514483039,-8.60550650701042
"122",-1.55259750560016,2.83274050901511,-8.07587084487284
"123",-4.2747969837898,-0.734173545822424,-7.77809478487658
"124",-8.16162362502154,0.299755554306029,-6.97482789868215
"125",-8.03751323919179,0.1575039345699,-7.5145147723557
"126",-5.75186330286435,1.74935070626297,-8.68666281303967
"127",-3.70627740339468,-1.27902179040664,-10.3232213938512
"128",-1.6253987433681,1.27607020711777,-12.2673620465849
"129",-0.768800750035075,0.581287504447601,-15.477214489497
"130",-0.279902032117,-0.332840011939291,-17.8335180976654
"131",-2.32960408452583,0.280323072731889,-18.9698625821171
"132",-4.40131909197946,-0.664279918359532,-19.6101532733685
"133",-1.97540862659794,1.30867691570235,-20.3989947728621
"134",1.54427460124793,-2.46726386837487,-19.0844700946927
"135",4.34039302699688,-0.386024356621845,-17.9997748626379
"136",4.95740909354815,-0.106159905080547,-17.5856482463095
"137",4.24037288518304,-1.43912670592757,-16.8999439441498
"138",3.52436858698118,-0.776244589272934,-14.9520446189258
"139",1.40865156658238,-1.61271124268576,-13.9411658538462
"140",-0.590623074143049,-0.376267257624152,-12.3144070593911
"141",-1.41327363029702,-0.800549222216723,-12.7341485789968
"142",-0.665504607074809,0.425215666965759,-13.00048108266
"143",-0.840648401463437,0.39161758158827,-13.3764438097794
"144",1.29487344086713,-0.862609047610523,-12.9122084385328
"145",3.50428255245548,1.30349964238167,-13.3109587568477
"146",4.57773762182086,-0.192715206430274,-12.4272823825597
"147",7.26699070234604,-0.90427253518738,-10.975996398208
"148",9.21690430900069,0.442802820331466,-9.55762102173249
"149",10.9997304708822,-0.595792959444138,-8.99551781405257
"150",10.8485036608376,0.164613100635614,-7.15545567029534
